Company;Currency;Year;Fixed Assets;FxAInt;FxATan;FxAOth;CurrAss;CurrInv;CurrARec;CurrAssOth;Cash;TAssets;Equity;Capital;EquOht;NCLiabs;NCLtDebt;NCLiabOth;Provisions;CLiabs;CLoans;CAPay;CLiaboth;TEaLiab;Turnover;Sales;CoS;OthOpEx;Ebit;FinInc;FinExp;PBT;Tax;ExtOrdRev;ExtOrdExp;NetInc;Exp;MatCost;SalWage;Dep;RaD;HdCnt;ExRate;II;Cty;FYE;BvDID
CUNDALL JOHNSTON & PARTNERS LLP;EUR/GBP;2012;1697,8642457049;0;1697,8642457049;0;17185,608390649;0;9562,5697225246;7623,0386681245;3998,0365376962;18883,4726363539;n.a.;n.a.;n.a.;7578,4232572885;4535,9001016641;3042,5231556244;2907,4376061486;11310,0066469361;1479,7444593953;729,9576939563;9101,5438105521;18880,9940024186;31866,5571896415;n.a.;16257,3599818659;11490,9469242156;4118,25028356;-1497,0948969427;81,7949198661;2539,3604667513;74,3590180601;n.a.;n.a.;2465,0014486912;8610,7742913557;n.a.;17390,0956903142;640,7268722842;n.a.;383;1,23932;U ;GB;30.06.;GBOC300389
CUNDALL JOHNSTON & PARTNERS LLP;EUR/GBP;2011;1685,7522213484;19,9366228543;1665,8155984941;0;16804,3578858723;0;9445,5288723121;7358,8290135602;4149,0327340151;18490,1101072207;n.a.;n.a.;n.a.;7358,8290135602;4744,9162393275;2613,9127742327;0;11135,7114542947;1356,7979442521;849,5216516256;8929,391858417;18490,1101072207;28460,6367146964;n.a.;14557,0574541273;10870,9974063958;3032,5818541734;-1116,4508798418;79,7464914173;1836,3844829143;304,5872936076;n.a.;n.a.;1531,7971893067;7107,4060475641;n.a.;15718,9195304706;788,6041929041;n.a.;371;1,10759;U ;GB;30.06.;GBOC300389
CUNDALL JOHNSTON & PARTNERS LLP;EUR/GBP;2010;2524,7808715174;31,8352583218;2494,1700462081;0;20931,6823465521;0;12541,867345758;8389,8150007941;5148,7408170372;23456,4632180695;n.a.;n.a.;n.a.;4136,134715803;1426,464459417;2709,6702563861;2516,2098404308;19326,4506673284;6369,5005303752;994,2396060486;11962,7105309046;23457,6876510819;33116,0152526966;n.a.;16091,4986486334;12621,4554915624;4403,0611125008;-1400,7513661571;264,477530673;2737,8322156707;-24,4886602475;n.a.;n.a.;2762,3208759182;7893,9196307822;n.a.;16731,8771141056;1203,6176511647;n.a.;391;1,22443;U ;GB;30.06.;GBOC300389
CUNDALL JOHNSTON & PARTNERS LLP;EUR/GBP;2009;3192,7263693069;52,723921695;3136,4875194989;3,514928113;19617,9854413483;0;8160,4914356779;11457,4940056704;4583,4662593499;22810,7118106551;6571,7439286026;0;6571,7439286026;4376,085500683;2147,621077042;2228,464423641;2012,8821660437;11861,7107386652;572,9332824187;1054,4784338995;10235,4706650513;22809,5401679508;37288,7007080954;n.a.;16741,6026022113;16881,0280840269;3666,0700218573;53,8955643993;215,5822575972;3504,3833286594;7,029856226;n.a.;n.a.;2131,2180791814;8742,7978597313;n.a.;18861,1042543493;1178,6725605588;n.a.;446;1,17164;U ;GB;30.06.;GBOC300389
RESOURCE EXPERIENCE LIMITED;EUR/GBP;2013;602,8341022448;344,3087562529;258,5253459919;0;11739,4009384523;0;5672,281114105;6067,1198243473;1339,6313383219;12342,2350406972;5907,3041559159;1,1751152091;5906,1290407068;8,2258064634;0;8,2258064634;8,2258064634;6426,7050783179;21,152073763;730,9216600318;5674,6313445232;12342,2350406972;29243,917092525;n.a.;23440,0230750058;2963,6405572349;2839,0783450752;49,3548387803;37,6036866897;2850,8294971657;320,8064520718;n.a.;n.a.;2530,0230450939;n.a.;n.a.;15892,2580872502;192,7188942849;n.a.;462;1,17512;D ;GB;30.06.;GB03035364
RESOURCE EXPERIENCE LIMITED;EUR/GBP;2012;411,4532332657;190,8548130208;220,5984202449;0;9738,5527319334;0;5357,5672512278;4380,9854807056;927,0090918155;10150,0059651991;3563,0362820449;1,2393169677;3561,7969650772;0;n.a.;n.a.;n.a.;6586,9696831542;842,7355380141;634,5302874459;5109,7038576942;10150,0059651991;26706,0413362729;n.a.;21751,2520995371;2522,0100292039;2432,7792075318;-477,1370325521;n.a.;1954,4028580121;500,6840549378;n.a.;n.a.;1453,7188030743;n.a.;n.a.;13995,6065158722;158,6325718615;n.a.;393;1,23932;D ;GB;30.06.;GB03035364
RESOURCE EXPERIENCE LIMITED;EUR/GBP;2011;264,714047899;117,4045568088;148,4170812488;0;5423,8690065329;0;4238,7475368596;1184,0138795147;88,6072126859;5688,5830544319;2304,8951199908;1,1075901586;2303,7875298322;0;n.a.;n.a.;n.a.;3383,6879344411;173,891654896;472,9409977107;2736,8552818343;5688,5830544319;17845,4926349311;n.a.;13822,7251789933;2153,1552682663;1870,7197778301;n.a.;5,5379507929;1866,2894171958;517,2446040537;n.a.;n.a.;1349,0448131421;n.a.;n.a.;8128,6041737686;121,8349174431;n.a.;306;1,10759;D ;GB;30.06.;GB03035364
RESOURCE EXPERIENCE LIMITED;EUR/GBP;2010;247,3354684998;121,2188682251;126,1166002746;0;7404,1464258322;0;3448,0033628483;3956,1430629839;382,023099861;7651,4818943319;4118,9926536298;1,2244330124;4117,7682206174;101,6279400271;0;101,6279400271;101,6279400271;3432,0857336874;47,7528874826;642,8273314969;2742,7299477202;7652,7063273443;18608,9329220766;n.a.;14205,8718095758;2681,5082971014;1722,7772484118;14,6931961485;8,5710310866;1728,8994134736;495,8953700119;n.a.;n.a.;1233,0040434617;n.a.;n.a.;8702,0454189497;135,9120643736;n.a.;291;1,22443;D ;GB;30.06.;GB03035364
RESOURCE EXPERIENCE LIMITED;EUR/GBP;2009;215,5822575972;103,1045579813;111,3060569116;0;5960,1464369409;0;2902,1589786323;3057,9874583086;862,3290303889;6175,7286945381;3346,2115635745;1,1716427043;3345,0399208701;157,0001223806;0;157,0001223806;157,0001223806;2670,1737231744;57,4104925123;388,9853778385;2224,949495528;6173,3854091295;20668,9489471348;n.a.;14561,1755294479;4296,4137967884;1811,3596208985;1,1716427043;59,753777921;1752,7774856819;478,0302233678;n.a.;n.a.;1274,7472623141;n.a.;n.a.;8319,8348434672;146,4553380416;n.a.;313;1,17164;D ;GB;30.06.;GB03035364
FOCUS100 LIMITED;EUR/GBP;2013;4747,4338725814;0;4747,4338725814;0;9323,9788532996;3797,0107205754;4623,3638552013;903,6042775229;513,8371474515;14071,4127258809;6739,5769818352;59,6940649659;6679,8829168693;2944,9072049839;0;2944,9072049839;19,8980216553;4386,9285390619;0;2218,0441786345;2168,8843604273;14071,4127258809;29319,1496731485;n.a.;20180,105374057;6294,7976742462;2844,2466248453;7,0228311725;181,4231386218;2669,846317396;715,1583077286;n.a.;n.a.;1954,6880096674;834,5464376604;n.a.;3530,143136022;147,4794546216;n.a.;125;1,17047;+ ;GB;31.05.;GB04130849
FOCUS100 LIMITED;EUR/GBP;2012;3687,5593295177;-33,7505430159;3721,3098725336;0;10865,1748109043;3601,3079418103;5036,331030043;2227,535839051;1857,5298859876;14552,734140422;4800,0772289315;63,7510256967;4736,3262032348;4033,8149004588;0;4033,8149004588;n.a.;5720,0920311434;0;2420,038936253;3300,0530948904;14553,9841605337;32208,0181980856;n.a.;20860,3356240648;7078,8638925623;4268,8186814586;17,5002815638;190,0030569785;4096,3159060439;1091,2675575149;n.a.;n.a.;3005,048348529;1058,7670346107;n.a.;3931,3132512994;186,2529966434;n.a.;125;1,25002;+ ;GB;31.05.;GB04130849
FOCUS100 LIMITED;EUR/GBP;2011;3429,0904534536;-315,490088558;3744,5805420115;0;7738,1114448124;3676,8935775573;3661,9795006436;399,2383666115;19,5030236563;11167,2018982659;3925,8439383466;58,5090709689;3867,3348673777;2635,2026669732;0;2635,2026669732;n.a.;4606,1552929462;496,7534848931;1828,6952769505;2280,7065311026;11167,2018982659;26109,9597290564;n.a.;17449,4699889691;5395,4541326839;3265,0356074034;10,325130171;219,1222069621;3056,2385306123;791,5933131091;n.a.;n.a.;2264,6452175033;1081,8441945824;n.a.;3464,6547907092;442,8333606668;n.a.;133;1,14724;+ ;GB;31.05.;GB04130849
FOCUS100 LIMITED;EUR/GBP;2010;4424,8251220281;-619,5939862974;5044,4191083254;0;7460,0063703911;2998,4557921963;3696,2394593648;765,31111883;526,0033076788;11884,8314924192;3634,6354683754;60,419298855;3574,2161695204;2639,4940754695;0;2639,4940754695;2639,4940754695;5610,7019485743;0;1857,5972667577;3753,1046818166;11884,8314924192;27881,7293833817;n.a.;18511,9992923188;6168,6919438822;3201,0381471807;10,6622292097;299,7271100062;2911,9732663842;739,247891873;n.a.;n.a.;2172,7253745112;1529,4375455256;n.a.;3950,9482682634;-105,4375999627;n.a.;158;1,18469;+ ;GB;31.05.;GB04130849
FOCUS100 LIMITED;EUR/GBP;2009;4157,980322954;-884,5303966163;5042,5107195703;0;7940,1498038223;4044,5496114708;3582,8064122009;312,7937801506;122,5968295828;12098,1301267763;2440,478944032;58,4340028853;2382,0449411467;3619,4708845995;0;3619,4708845995;2385,4822354341;6038,1802981448;2036,0239828849;2017,6917466856;1984,4645685743;12098,1301267763;26369,7760079322;n.a.;18963,5525834145;6087,4481829304;1318,7752415872;19,4780009618;413,6210792467;924,6321633022;191,3427153302;n.a.;n.a.;733,289447972;1804,5795008687;n.a.;4144,2311458045;480,0754354692;n.a.;177;1,14576;+ ;GB;31.05.;GB04130849
CHAPMAN TAYLOR LLP;EUR/GBP;2013;1396,0368683565;500,5990790571;895,4377892994;0;17251,866384126;0;8863,8940218965;8387,9723622295;4202,2119875781;18647,9032524825;-3696,9124476848;0;-3696,9124476848;11814,6083118318;3002,4193591337;8812,1889526981;1035,2764991768;10530,2073883355;239,7235026471;5713,4101464219;4578,2488544755;18647,9032524825;28930,1613317075;n.a.;20256,6359736778;6765,1382585255;1908,3870995042;90,4838710972;889,5622132541;1108,1336421382;84,6082950519;n.a.;n.a.;1023,5253470863;22202,6267598717;n.a.;12707,6958707131;472,3963140398;n.a.;283;1,17512;- ;GB;30.06.;GBOC302467
CHAPMAN TAYLOR LLP;EUR/GBP;2012;1013,7612795522;0;1013,7612795522;0;21038,6448431282;0;9562,5697225246;11476,0751206036;6937,6963850042;22052,4061226804;-1578,8898168088;0;-1578,8898168088;11255,4767003587;2732,6939137074;8522,7827866513;1681,7531251252;12375,8192391304;281,3249516606;7880,8165973994;4214,9170070381;22052,4061226804;34365,0201964597;n.a.;22414,2866772394;9541,5013340742;2409,2321851462;185,8975451502;1181,0690701874;1414,0606601089;128,8889646374;n.a.;n.a.;1285,1716954715;25990,9554459286;n.a.;13047,5290356063;428,8036708131;n.a.;264;1,23932;- ;GB;30.06.;GBOC302467
CHAPMAN TAYLOR LLP;EUR/GBP;2011;3451,250934114;0;832,907799247;2618,343134867;18801,3429417797;0;10621,7896207168;8179,5533210629;4253,146208921;22252,5938758937;4296,3422251054;0;4296,3422251054;6786,2049015779;0;6786,2049015779;1615,9740413583;11171,1543393691;348,8908999506;6863,736212678;3958,5272267405;22253,7014660523;24656,0645199975;n.a.;17445,6525876861;5779,4054474349;1432,1140750351;122,9425076016;1053,3182408031;501,7383418337;231,4863431418;n.a.;n.a.;270,2519986919;18333,9398948618;n.a.;9486,5097081793;699,9969802182;n.a.;227;1,10759;- ;GB;30.06.;GBOC302467
CHAPMAN TAYLOR LLP;EUR/GBP;2010;1092,1942470386;0;1090,9698140262;1,2244330124;19783,1641809443;0;13107,5553974753;6675,608783469;1973,7860159486;20875,3584279829;1768,0812698696;0;1768,0812698696;8593,0708808484;0;8593,0708808484;1832,9762195255;10515,4307102773;499,568669049;6828,6629100159;3188,4235642247;20876,5828609952;23051,1758909734;n.a.;16588,6184516577;8247,7807713586;-1785,2233320429;-24,4886602475;1040,7680605188;-2851,7044858216;77,1392797796;n.a.;n.a.;-2928,8437656012;16850,6471163059;n.a.;11219,4796923929;604,8699081133;n.a.;247;1,22443;- ;GB;30.06.;GBOC302467
CHAPMAN TAYLOR LLP;EUR/GBP;2009;1787,9267668118;0;1785,5834814032;1,1716427043;26951,2971277672;0;12070,2631400364;14881,0339877308;5763,310462613;28739,223894579;8378,4169786838;0;8378,4169786838;6603,3782816196;0;6603,3782816196;6603,3782816196;13756,2569915713;410,0749465165;8351,4691964841;4995,884491275;28738,0522518747;45261,7293110801;n.a.;31867,5099151476;12023,3974318631;1371,9936067737;-2190,9718571023;213,2389721886;-1032,2172225172;301,1121750135;n.a.;n.a.;-2437,0168250122;30540,0387311385;n.a.;20097,1873074204;910,3663812666;n.a.;354;1,17164;- ;GB;30.06.;GBOC302467
BELLIS HOLDINGS LIMITED;EUR/GBP;2013;6841,5157575813;2111,6969028289;4729,8188547524;0;15064,9508118668;4096,7875433841;4536,3262652398;6430,6426045422;5397,487728441;21906,4665694481;16127,9656554854;0;16127,9656554854;501,6474542919;501,6474542919;0;0;5275,6590609701;730,9720048254;2188,1384196734;2357,7430351721;21905,2721707474;27045,964178539;n.a.;13582,7020243042;10298,1055973928;3165,1565568419;-953,1301631547;5,9719935035;2204,8600014831;428,7891335495;n.a.;n.a.;1776,0708679336;n.a.;n.a.;7474,5470689497;812,1911164726;n.a.;202;1,1944;D ;GB;31.12.;GB05984940
BELLIS HOLDINGS LIMITED;EUR/GBP;2012;6979,8454099227;2114,5247917655;4864,1246199718;1,1959981854;14170,1865004737;4868,9086127134;4889,240581865;4412,0373058953;3626,2664980956;21150,0319103964;14331,646255501;0;14330,4502573156;502,3192378628;502,3192378628;0;0;6316,0664170325;2246,0845921581;1803,5652635647;2267,6125594951;21150,0319103964;26035,6844977052;n.a.;12123,8336052753;10552,2919896758;3359,5589027541;17,9399727808;979,5225138325;2399,1723598878;559,7271507615;n.a.;n.a.;1839,4452091263;n.a.;n.a.;7357,7808365052;885,0386571869;n.a.;176;1,196;D ;GB;31.12.;GB05984940
BELLIS HOLDINGS LIMITED;EUR/GBP;2011;6767,367277599;2023,4576943675;4743,9095832315;0;12185,3812624043;4960,2181263511;4335,3267795611;2889,8363564921;2229,4658306719;18952,7485400033;11989,6735329151;0;11989,6735329151;480,6856513769;480,6856513769;0;0;6482,3893557113;2454,9302909606;2536,1890558362;1491,2700089145;18952,7485400033;17292,0940634607;n.a.;8799,9808891356;6054,3502280566;2437,7629462685;5,7224482307;469,2407549155;1973,1001499375;504,7199339457;n.a.;n.a.;1468,3802159918;n.a.;n.a.;4472,6655370974;829,7549934482;n.a.;154;1,14449;D ;GB;31.12.;GB05984940
BELLIS HOLDINGS LIMITED;EUR/GBP;2010;6844,7232406864;2031,4706546137;4813,2525860728;0;9281,7986131047;3263,2220922527;2483,0362469571;3536,6892957584;3023,0765227876;16126,5218537912;10481,3774385667;0;10481,3774385667;2278,5103552596;2278,5103552596;0;0;3366,634059965;972,072496495;1207,6219785062;1186,9395849638;16126,5218537912;12243,9769771285;n.a.;5951,9332527708;6984,9039080297;-692,860183672;-157,4159952953;384,9223242622;-1235,1985032295;40,2157652214;n.a.;n.a.;-1275,4142684509;n.a.;n.a.;3935,3998823822;920,3665126389;n.a.;143;1,14902;D ;GB;31.12.;GB05984940
BELLIS HOLDINGS LIMITED;EUR/GBP;2009;8225,3997324555;1973,4708545232;6251,9288779324;0;8174,0537713084;2732,4981062629;2664,4088969156;2778,2629846766;2063,884394804;16399,453503764;11460,1952847226;0;11459,0790681759;2492,5115487275;2023,7005991236;468,8109496039;0;2446,7466703138;792,51374814;774,6542833932;879,5786387807;16399,453503764;14012,9825269707;n.a.;6705,1127958828;6612,4668225087;695,4029085792;10,0459489201;396,25687407;309,1919834293;21,2081143868;n.a.;n.a.;287,9838690424;n.a.;n.a.;3988,2417212734;759,0272517397;n.a.;133;1,11622;D ;GB;31.12.;GB05984940
CVS (COMMERCIAL VALUERS & SURVEYORS) LIMITED;EUR/GBP;2013;453,8715062641;0;453,8715062641;0;16178,1304009146;0;4789,5387897872;11388,5916111274;127,8006609744;16632,0019071787;6349,4234928949;11,943987007;6337,479505888;310,5436621807;10,7495883063;299,7940738745;3,5831961021;9970,8403534024;1356,8369239896;507,6194477954;8106,3839816174;16630,807508478;26787,9740591888;n.a.;10139,2505702004;8903,047914981;7745,6755740075;n.a.;100,3294908584;7645,3460831491;1739,044508212;n.a.;n.a.;5906,3015749371;n.a.;n.a.;14251,5652966935;261,5733154522;n.a.;266;1,1944;D ;GB;31.12.;GB03729338
CVS (COMMERCIAL VALUERS & SURVEYORS) LIMITED;EUR/GBP;2012;501,1232396775;0;501,1232396775;0;7644,8204009983;0;4188,3856452278;3456,4347557705;385,1114156948;8145,9436406757;443,7153267788;11,9599818539;431,755344925;917,3306081924;25,1159618931;891,0186481138;0;6784,8977057045;1465,0977771;553,7471598345;4766,0527687701;8145,9436406757;17465,1615012168;n.a.;8465,2751561743;8224,8795209113;775,0068241312;n.a.;149,4997731735;625,5070509578;186,5757169205;n.a.;n.a.;438,9313340373;n.a.;n.a.;11982,7058193995;270,2955898976;n.a.;245;1,196;D ;GB;31.12.;GB03729338
CVS (COMMERCIAL VALUERS & SURVEYORS) LIMITED;EUR/GBP;2011;424,1946840894;0;424,1946840894;0;4860,9126052836;0;2250,0241975784;2612,0833223082;530,5420837625;5285,107289373;4,7796584123;11,9491460307;-5,9745730153;14,3389752368;0;14,3389752368;14,3389752368;5267,1835703269;323,8218574316;663,1776047031;4280,1841081922;5286,302203976;12390,0695192196;n.a.;6241,0389718279;6145,4458035825;3,5847438092;7,1694876184;n.a.;10,7542314276;-559,2200342362;n.a.;n.a.;569,9742656638;n.a.;n.a.;9107,6391045898;223,4490307739;n.a.;189;1,19491;D ;GB;31.12.;GB03729338
CVS (COMMERCIAL VALUERS & SURVEYORS) LIMITED;EUR/GBP;2010;410,8732223916;0;410,8732223916;0;6568,11866336;0;2267,4114865315;4300,7071768285;1766,4036825896;6978,9918857516;-554,8544370759;10,5352108306;-564,2190689252;14,0469477741;0;14,0469477741;14,0469477741;7519,7993750534;1526,4349914492;419,0672752598;5573,1265293632;6978,9918857516;13085,9024305295;n.a.;4822,7854024315;5720,6194809909;2540,1563891447;8,1940528682;183,7809000441;2364,5695419688;-397,9968535987;n.a.;n.a.;2762,5663955676;n.a.;n.a.;6822,1343022744;128,763687929;n.a.;151;1,17058;D ;GB;31.12.;GB03729338
CVS (COMMERCIAL VALUERS & SURVEYORS) LIMITED;EUR/GBP;2009;242,8235663279;0;242,8235663279;0;14120,8648918726;0;1693,0198652305;12427,8450266421;1173,6472372514;14363,6884582005;4523,7131060342;0;4523,7131060342;13,4901981293;0;13,4901981293;13,4901981293;9826,485154037;2210,1441268547;337,2549532332;7279,0860739491;14363,6884582005;8951,8706419856;n.a.;2126,9545717238;4411,2947882898;2413,621281972;n.a.;170,8758429715;2242,7454390006;578,9543363836;n.a.;n.a.;1663,791102617;n.a.;n.a.;3643,4776780956;80,941188776;n.a.;97;1,12418;D ;GB;31.12.;GB03729338
GARRAD HASSAN & PARTNERS LIMITED;EUR/GBP;2013;846,8286787928;34,6375623202;812,1911164726;0;18848,8058956688;0;7670,4284558637;11177,1830411044;2603,7891675152;19695,6345744616;5993,4926800878;0;5993,4926800878;0;n.a.;n.a.;n.a.;13700,947495673;9293,6162901083;285,4612894661;4121,8699160987;19694,4401757609;26404,5720762657;n.a.;20995,1403608178;5182,4959623159;226,9357531321;9,5551896056;9,5551896056;226,9357531321;376,2355907189;n.a.;n.a.;-149,2998375869;17775,0414637439;n.a.;16310,7086566918;873,1054502081;n.a.;260;1,1944;D ;GB;31.12.;GB01878456
GARRAD HASSAN & PARTNERS LIMITED;EUR/GBP;2012;1078,7903632197;68,1718965671;1010,6184666526;0;21757,5989885733;0;9212,7740220416;12544,8249665318;856,3347007376;22836,3893517931;8544,2110364099;0;8544,2110364099;0;n.a.;n.a.;n.a.;14293,3743135686;10620,4638862429;94,4838566456;3578,4265706801;22837,5853499785;35513,9701169029;n.a.;21744,4430085341;9998,5448298413;3770,9822785275;69,3678947525;n.a.;3840,35017328;857,530698923;n.a.;n.a.;2982,819474357;22981,105132225;n.a.;14856,6894588862;471,2232850428;n.a.;253;1,196;D ;GB;31.12.;GB01878456
GARRAD HASSAN & PARTNERS LIMITED;EUR/GBP;2011;1061,084167525;102,7626558639;958,3215116611;0;21962,5304044031;0;9270,1474906072;12692,382913796;1767,2786979386;23023,6145719282;8543,6394119414;0;8543,6394119414;0;n.a.;n.a.;n.a.;14479,9751599868;8986,9527296799;296,338821561;5196,6836087459;23023,6145719282;28306,332032095;n.a.;20590,7684400802;4235,9722678786;3479,5913241361;31,0677796798;n.a.;3511,854018419;1358,6179036891;n.a.;n.a.;2153,2361147298;19756,7180471383;n.a.;12646,9761588794;364,448953936;n.a.;234;1,19491;D ;GB;31.12.;GB01878456
GARRAD HASSAN & PARTNERS LIMITED;EUR/GBP;2010;817,0641288585;133,4460038537;683,6181250049;0;17607,8490347996;0;8600,2437746758;9007,6052601238;2945,1767166305;18424,9131636581;6260,2563913115;0;6260,2563913115;0;n.a.;n.a.;n.a.;12164,6567723466;7217,7899979108;729,2707052706;4217,5960691652;18424,9131636581;26443,379184691;n.a.;17465,0383990965;5127,1359375364;3852,3754270393;8,1940528682;n.a.;3860,5694799075;1669,2456271523;n.a.;n.a.;2191,3238527553;20349,345008706;n.a.;11150,935374651;197,8278478182;n.a.;203;1,17058;D ;GB;31.12.;GB01878456
GARRAD HASSAN & PARTNERS LIMITED;EUR/GBP;2009;0;n.a.;n.a.;n.a.;17572,1072466253;0;7598,3540963432;9973,7531502821;2539,5297978457;17572,1072466253;5303,8962311802;0;5303,8962311802;962,300799892;0;962,300799892;0;11305,9102155531;4911,5563022523;491,268048543;5901,9616815804;17572,1072466253;14750,4074712412;n.a.;8879,9229186292;3360,1835173798;2510,3010352322;7,8692822421;22,4836635489;2495,6866539254;-1506,4054577748;n.a.;n.a.;4002,0921117002;11491,4004398314;n.a.;6447,1905226407;n.a.;n.a.;182;1,12418;D ;GB;31.12.;GB01878456
G L HEARN LIMITED;EUR/GBP;2013;2349,1370271871;1398,7138751811;950,4231520059;0;12768,67754339;0;7769,5922204623;4999,0853229278;1937,1309317362;15117,8145705771;8427,3974069491;1087,3683598689;7340,0290470803;1319,12178856;738,5677449701;580,5540435898;481,0639353133;5370,1249032059;516,1780911756;621,5205587625;4233,5967251299;15116,644098715;27076,5255854103;n.a.;14661,3305443673;9963,0564899932;2452,1385510498;106,5129394489;37,4550995864;2521,1963909123;698,7717016595;n.a.;n.a.;1822,4246892528;n.a.;n.a.;16502,4827834133;771,3409571083;n.a.;207;1,17047;+ ;GB;31.05.;GB03798877
G L HEARN LIMITED;EUR/GBP;2012;2893,7965585876;1762,5283574983;1131,2682010893;0;10757,673081298;1991,2820379396;6488,8543998394;2277,5366435191;1333,7714591849;13651,4696398856;7102,6142746846;1161,2686837702;5942,5956110261;1613,7759642059;816,2631329407;797,5128312652;691,2611217706;4936,3294211069;300,0048268082;1255,0201921477;3381,304402151;13652,7196599973;25142,9045267521;n.a.;15383,9975147031;8788,8914053691;970,0156066799;42,5006837978;21,2503418989;991,2659485788;370,0059530635;n.a.;n.a.;621,2599955154;n.a.;n.a.;16272,7618141224;738,7618860152;n.a.;205;1,25002;+ ;GB;31.05.;GB03798877
G L HEARN LIMITED;EUR/GBP;2011;2369,0437558988;1468,4629576516;900,5807982473;0;9013,8386392722;1321,6166618864;5450,5214935958;2241,70048379;1298,6719281731;11382,882395171;6448,6174101246;1065,7828809831;5382,8345291416;603,4464966599;0;603,4464966599;603,4464966599;4331,9657250721;0;762,9123959674;3569,0533291047;11384,0296318567;21947,7850334627;n.a.;12785,9528617397;8747,6797281979;414,1524435252;26,3864437703;n.a.;440,5388872955;222,5639170191;n.a.;n.a.;217,9749702764;n.a.;n.a.;14114,4529437401;595,4158398603;n.a.;193;1,14724;+ ;GB;31.05.;GB03798877
G L HEARN LIMITED;EUR/GBP;2010;2637,1246912007;1695,2944443433;941,8302468574;0;8341,4173183935;1523,5140848536;4792,0796836957;2024,6388577098;1521,1447005848;10978,5420095941;7119,9997278149;1100,5789928686;6019,4207349464;638,549060448;0;638,549060448;638,549060448;3218,8085291969;0;879,0415637336;2339,7669654633;10977,3573174597;20379,0740961518;n.a.;12288,8115102536;6539,5005819531;1549,5773118106;14,2163056129;3,5540764032;1561,4242331548;587,6072986683;n.a.;n.a.;973,8169344865;n.a.;n.a.;12140,7249934521;593,5307593403;n.a.;180;1,18469;+ ;GB;31.05.;GB03798877
G L HEARN LIMITED;EUR/GBP;2009;2826,6016689797;1916,8644475894;909,7372213903;0;6923,8564595235;1317,6294768248;4146,5226753294;1460,8500721318;1089,622289096;9750,4581285033;6356,7029021077;1064,4154643219;5292,2874377857;617,567206964;0;617,567206964;617,567206964;2778,4795489566;443,4109630706;382,6854306604;1952,3831552256;9752,7496580282;20968,6409177131;n.a.;12756,9448651886;6381,9097268817;1828,6405608803;318,5226039629;32,0814133488;2115,0817514944;682,875798424;n.a.;n.a.;1432,2059530704;n.a.;n.a.;13094,9454701133;595,7976764773;n.a.;190;1,14576;+ ;GB;31.05.;GB03798877
ROBERTSON (UK) LIMITED;EUR/GBP;2013;1214,7034786069;367,8747998141;345,1812245009;501,6474542919;10789,0034633785;127,8006609744;3641,7216384192;7019,4811639849;169,6046154987;12003,7069419854;6166,6804916886;1438,0560356369;4728,6244560518;0;n.a.;n.a.;n.a.;5837,0264502968;892,2158294192;263,9621128536;4680,8485080239;12003,7069419854;25237,6445456866;n.a.;15296,6641598016;4280,7249432911;5660,2554425939;45,3871506264;n.a.;5705,6425932203;1063,0148436186;n.a.;n.a.;4642,6277496017;21825,2474578008;n.a.;13864,5801176683;316,5156556842;n.a.;267;1,1944;D ;GB;31.12.;GB03006207
ROBERTSON (UK) LIMITED;EUR/GBP;2012;1398,1218787182;485,5752632674;410,227377588;502,3192378628;17050,1501308873;1203,1741745;0;15846,9759563872;n.a.;18448,2720096055;9300,0818895749;1439,9818152068;7860,1000743681;0;n.a.;n.a.;n.a.;9148,1901200307;5093,7562715663;631,4870418847;3422,9468065797;18448,2720096055;23582,692219475;n.a.;12818,7085509856;5413,0877870648;5350,8958814247;269,0995917122;n.a.;5619,9954731369;1249,8181037302;n.a.;n.a.;4370,1773694067;19918,153779447;n.a.;12357,0532514259;313,3515245716;n.a.;246;1,196;D ;GB;31.12.;GB03006207
ROBERTSON (UK) LIMITED;EUR/GBP;2011;1240,3213579853;525,7624253502;212,6947993462;501,8641332889;11622,9343440495;1314,4060633756;3090,0491635357;7218,4791171382;95,5931682455;12863,2557020348;5177,5649750968;1438,6771820947;3738,887793002;0;n.a.;n.a.;n.a.;7685,690726938;3422,2354231888;513,8132793196;3749,6420244297;12863,2557020348;23868,4191962978;n.a.;13171,5436696265;5747,5392407606;4949,3362859107;74,0847053903;n.a.;5023,4209913009;1340,6941846431;n.a.;n.a.;3682,7268066578;20906,2258952904;n.a.;11134,2142713944;280,8049317212;n.a.;230;1,19491;D ;GB;31.12.;GB03006207
ROBERTSON (UK) LIMITED;EUR/GBP;2010;1128,4381378505;321,9092198225;314,8857459355;491,6431720925;8130,8416032255;1974,7667412383;3443,8433626101;2712,2314993771;204,8513217052;9259,279741076;1424,5946200872;1409,3770933319;15,2175267552;0;n.a.;n.a.;n.a.;7834,6851209888;2817,5836076827;180,2691631006;4836,8323502056;9259,279741076;19452,6815091278;n.a.;11470,5034365112;4130,9732245584;3851,2048480582;1521,7526755245;4,6823159247;5368,275207658;547,8309631888;n.a.;n.a.;4820,4442444691;17575,0728233268;n.a.;9809,4518622271;447,161170808;n.a.;236;1,17058;D ;GB;31.12.;GB03006207
