Company;Currency;Year;Fixed Assets;FxAInt;FxATan;FxAOth;CurrAss;CurrInv;CurrARec;CurrAssOth;Cash;TAssets;Equity;Capital;EquOht;NCLiabs;NCLtDebt;NCLiabOth;Provisions;CLiabs;CLoans;CAPay;CLiaboth;TEaLiab;Turnover;Sales;CoS;OthOpEx;Ebit;FinInc;FinExp;PBT;Tax;ExtOrdRev;ExtOrdExp;NetInc;Exp;MatCost;SalWage;Dep;RaD;HdCnt;ExRate;II;Cty;FYE;BvDID
BF.DIREKT AG;;2013;323,619;24,673;173,945;125,001;2133,40359;0;1056,15797;1077,24562;973,86447;2457,02259;1173,79115;375;798,79115;1283,23144;845,83144;437,4;437,4;0;n.a.;n.a.;n.a.;2457,02259;4529,50323;4488,80594;2193,30975;1521,01912;815,17436;13,05938;102,47372;725,76002;1,739;n.a.;169,21571;554,80531;n.a.;n.a.;1721;82,28498;n.a.;20;0;B+;DE;30.09.;DE7330540660
BF.DIREKT AG;;2012;258,678;44,444;89,232;125,002;2127,08044;0;1074,76508;1052,31536;816,16292;2385,75844;618,98584;375;243,98584;1766,7726;1371,3726;395,4;395,4;0;n.a.;n.a.;n.a.;2385,75844;3775,01651;3742,57317;2223,67253;1230,11551;321,22847;16,63471;81,79624;256,06694;20,8356;n.a.;n.a.;235,23134;n.a.;n.a.;1721;n.a.;n.a.;19;0;B+;DE;30.09.;DE7330540660
BF.DIREKT AG;;2011;248,018;53,663;69,353;125,002;1755,12129;0;1063,65871;691,46258;489,71965;2003,13929;383,7545;375;8,7545;1619,38479;1460,18479;159,2;159,2;0;n.a.;n.a.;n.a.;2003,13929;2850,21558;2774,60281;1382,82674;1229,65376;237,73508;12,97419;86,66854;164,04073;1,558;n.a.;5;157,48273;n.a.;n.a.;1359;76,01971;n.a.;17;0;B+;DE;30.09.;DE7330540660
PFERDEWETTEN.DE AG;;2013;2727;1922;139;666;3524;0;122;3402;2041;6251;3858;3604;254;0;0;0;0;2393;25;983;1385;6251;4338;4257;1464;1913;961;9;14;956;-85;n.a.;n.a.;1041;n.a.;31;1074;190;0;18;0; D;DE;31.12.;DE2151335998
PFERDEWETTEN.DE AG;;2012;2489;1746;163;580;1963;0;80;1883;1508;4452;2779;3604;-825;0;0;0;0;1673;46;896;731;4452;4345;4301;1671;1982;692;3;24;671;-73;n.a.;n.a.;744;n.a.;33;978;195;0;18;0; D;DE;31.12.;DE2151335998
PFERDEWETTEN.DE AG;;2011;2450;1777;168;505;1142;1;74;1067;737;3592;2012;3604;-1592;0;0;0;0;1580;48;782;750;3592;4177;3983;2159;2021;-3;1;22;-24;-216;n.a.;n.a.;189;n.a.;43;842;296;0;21;0; D;DE;31.12.;DE2151335998
EGMONT ADMINISTRATION A/S;EUR/DKK;2013;2779,9009338883;0;2779,9009338883;0;6861,6705620817;n.a.;2,9472228107;n.a.;n.a.;9641,5714959699;699,9654175493;1353,0431994734;-653,077781924;93,7752712506;n.a.;n.a.;93,7752712506;8847,83080717;n.a.;2199,1640755004;n.a.;9641,5714959699;21103,053077568;n.a.;9649,2074823432;11976,843679457;-522,9980842321;2,9472228107;257,8819959392;-777,9328573606;19,290912943;n.a.;n.a.;-797,2237703036;n.a.;n.a.;11005,8677279933;970,9759514636;n.a.;134;0,13396; D;DK;31.12.;DK84853518
EGMONT ADMINISTRATION A/S;EUR/DKK;2012;2979,2610803137;0;2979,2610803137;0;8232,2427882059;n.a.;3,4821662436;n.a.;0,1339294709;11211,5038685196;1496,7957668503;1352,687656155;144,1081106953;119,1972291067;n.a.;n.a.;119,1972291067;9595,5108725625;n.a.;3345,1563948301;n.a.;11211,5038685196;20763,7555219793;n.a.;9377,339764456;11129,5390323248;256,8767251985;38,1698992083;109,5543072015;185,4923172054;44,8663727537;n.a.;n.a.;140,6259444518;n.a.;n.a.;10959,046815861;160,0457177332;n.a.;145;0,13393; D;DK;31.12.;DK84853518
EGMONT ADMINISTRATION A/S;EUR/DKK;2011;38,8742259204;0;38,8742259204;0;4871,2498874841;n.a.;60,6653144987;n.a.;n.a.;4910,1241134045;1362,0775490325;1358,5802138286;3,4973352039;163,8367030142;n.a.;n.a.;163,8367030142;3384,2098613578;n.a.;1846,8620134522;n.a.;4910,1241134045;16861,5946083225;n.a.;7748,884195844;9392,0936901144;-279,3832776358;21,9256014707;23,2707303953;-280,7284065604;-60,2617758213;n.a.;n.a.;-220,4666307391;n.a.;n.a.;9232,5613996588;159,5322904555;n.a.;135;0,13451; D;DK;31.12.;DK84853518
V. LOWENER A/S;EUR/DKK;2013;266,0538410054;5,7604809483;37,6440731735;222,6492868836;7881,6775839421;2726,181099929;2697,3786951877;2458,1177888254;9,2435624518;8147,7314249474;1527,7331333459;1205,6820589367;322,0510744093;138,7874014509;n.a.;n.a.;n.a.;6481,2108901505;n.a.;2779,4990398686;n.a.;8147,7314249474;20848,9220924788;n.a.;16652,6126686865;3865,8185749705;330,4908488219;119,0945944883;199,4733984174;250,1120448927;-18,3531602305;n.a.;n.a.;268,4652051232;n.a.;n.a.;3837,1501349025;28,668440068;n.a.;56;0,13396; D;DK;31.12.;DK21582387
V. LOWENER A/S;EUR/DKK;2012;296,251989645;0;64,420075506;231,831914139;8509,7446519241;2641,6248841586;3656,0066968039;2212,1130709616;18,4822669851;8805,9966415691;1665,1451117797;1205,3652381579;459,7798736218;0;n.a.;n.a.;0;7140,8515297894;n.a.;3210,4233470982;n.a.;8805,9966415691;18625,705448429;n.a.;14530,9458049356;3878,4635479795;216,2960955139;129,3758688956;194,3316622852;151,3403021243;40,1788412719;n.a.;n.a.;111,1614608523;n.a.;n.a.;3848,4633464965;30,000201483;n.a.;n.a.;0,13393; D;DK;31.12.;DK21582387
V. LOWENER A/S;EUR/DKK;2011;313,8185781052;0;79,7661452278;234,0524328774;7079,8170687566;2627,7093541725;2349,4021796763;2102,7055349078;11,164570074;7393,6356468617;1501,1638798344;1210,6160321245;290,5478477099;63,3555723478;n.a.;n.a.;0;5829,1161946795;n.a.;2187,1796313716;n.a.;7393,6356468617;18706,9769799577;n.a.;12846,115742658;5429,4783911859;431,3828461137;101,1536951286;174,059682841;358,4768584013;79,2280936579;n.a.;n.a.;279,2487647434;n.a.;n.a.;3596,8747443344;37,9326356732;n.a.;60;0,13451; D;DK;31.12.;DK21582387
SK SERVICE A/S;EUR/DKK;2013;979,4157258762;0;979,4157258762;0;8575,7485558699;505,8506060605;127,1324748812;7942,7654749282;1970,0844843025;9555,1642817461;5677,8247448791;200,9470098228;5476,8777350563;0;0;0;0;3877,339536867;n.a.;1214,3897626956;n.a.;9555,1642817461;19311,1416086418;n.a.;13814,705031296;4453,1197023459;1043,3168749998;106,1000211864;32,6873802645;1116,7295159218;280,789955059;n.a.;n.a.;835,9395608627;n.a.;n.a.;10098,3910316337;604,9844642398;n.a.;145;0,13396; D;DK;31.12.;DK26863902
SK SERVICE A/S;EUR/DKK;2012;1350,1429962078;0;1350,1429962078;0;7685,1408995531;453,6191179601;271,4750375273;6960,0467440657;1710,8150613588;9035,2838957609;4840,6128669713;200,8942063597;4639,7186606117;0;11,6518639689;-11,6518639689;n.a.;4194,6710287896;n.a.;1345,7233236679;n.a.;9035,2838957609;18655,705649912;n.a.;14089,1124804153;3826,3649837969;740,2281856999;117,1882870431;4,6875314817;852,7289412613;213,4835766249;n.a.;n.a.;639,2453646364;n.a.;n.a.;9793,860418975;513,4855914553;n.a.;147;0,13393; D;DK;31.12.;DK26863902
SK SERVICE A/S;EUR/DKK;2011;1421,9357861765;0;1421,9357861765;0;7117,21165286;524,8693063722;447,1208545313;6145,2214919564;1434,3109722826;8539,1474390364;4219,6694364162;201,7693386874;4017,9000977288;12,6442118911;26,4990398143;-13,8548279232;n.a.;4306,8337907292;n.a.;1053,5049737332;n.a.;8539,1474390364;18687,4726105512;n.a.;14574,0683591771;3856,0810881015;257,3231632727;194,6401553871;5,3805156983;446,5828029615;111,7802136328;n.a.;n.a.;334,8025893287;n.a.;n.a.;8805,7519918887;431,9208976835;n.a.;133;0,13451; D;DK;31.12.;DK26863902
VALCON A/S;EUR/DKK;2013;164,8433292102;0;0;164,8433292102;8296,4913471416;n.a.;4599,3290995351;n.a.;465,4321368065;8461,3346763518;3261,8957726635;103,0437653039;3158,8520073596;86,0922650531;281,7686380265;-195,6763729734;0;5113,3466386352;n.a.;296,8514689583;n.a.;8461,3346763518;19956,3205156914;n.a.;6108,4130509932;10915,6983504551;2932,2091142431;296,5845161985;150,2944037981;3078,4992266434;770,9595704601;n.a.;n.a.;2307,5396561833;n.a.;n.a.;10915,6983504551;n.a.;n.a.;79;0,13348;A+;DK;30.06.;DK25254090
VALCON A/S;EUR/DKK;2012;166,142280933;0;0;166,142280933;8106,2634997426;n.a.;3382,576122899;n.a.;700,2190868473;8272,4057806756;2176,9347287922;90,4029253336;2086,5318034586;321,6568370129;n.a.;n.a.;25,9639354009;5773,8142148705;n.a.;269,5944380484;n.a.;8272,4057806756;17401,4869014172;n.a.;5483,5024397664;9568,5846282787;2349,3998333721;273,6302829294;133,990050048;2489,0400662535;625,0178438987;n.a.;n.a.;1864,0222223548;n.a.;n.a.;9568,5846282787;n.a.;n.a.;70;0,13453;A+;DK;30.06.;DK25254090
VALCON A/S;EUR/DKK;2011;455,1695250681;272,5654328317;17,0269601425;165,577132094;5932,2197277437;n.a.;2696,9632301239;n.a.;1001,3729551499;6387,3892528119;1497,2999281181;90,0954111475;1407,2045169706;504,3734177633;n.a.;n.a.;25,4734049375;4385,7159069305;n.a.;208,3456382786;n.a.;6387,3892528119;16405,5431325369;n.a.;4074,0018728264;10325,7117267077;2005,8295330028;162,3594388387;304,2060831751;1863,9828886664;550,3596172032;n.a.;n.a.;1313,6232714632;n.a.;n.a.;10169,3854627226;156,3262639851;n.a.;79;0,13407;A+;DK;30.06.;DK25254090
KEN STORKOKKEN A/S;EUR/DKK;2013;2104,7658239462;0;2104,7658239462;0;7893,0400058118;2607,2458720408;4711,7426303655;574,0515034055;6,8611733475;9997,805829758;3058,1998536239;134,5328107348;2923,6670428891;2781,7349275638;804,7752738157;1976,9596537482;194,2653787011;4157,8710485703;n.a.;1594,3483400183;n.a.;9997,805829758;18027,6657040871;n.a.;15075,4777053223;3019,3198713215;-67,1318725567;181,619294492;89,7333847601;24,7540371752;9,2827639407;n.a.;n.a.;15,4712732345;n.a.;n.a.;2837,5660440188;181,7538273027;n.a.;47;0,13453; D;DK;30.04.;DK20218428
KEN STORKOKKEN A/S;EUR/DKK;2012;2188,5186933674;0;2188,5186933674;0;7149,2506849301;2236,510165943;4391,8246752034;520,9158437837;5,1083360165;9337,7693782975;3158,8336767043;134,42989517;3024,4037815343;2793,990941213;804,1596329068;1989,8313083061;180,0016296326;3384,9447603802;n.a.;1792,4882221966;n.a.;9337,7693782975;18570,5490084671;n.a.;15296,6433414973;2913,4991180191;360,4065489507;160,2404350426;200,4349736984;320,2120102949;82,9432453199;n.a.;n.a.;237,268764975;n.a.;n.a.;2724,4906854101;189,008432609;n.a.;45;0,13443; D;DK;30.04.;DK20218428
KEN STORKOKKEN A/S;EUR/DKK;2011;2295,3644553624;0;2295,3644553624;0;6467,7304089232;2143,3056113163;3889,1664133269;435,2583842801;71,6044292069;8763,0948642856;3050,9655013938;134,0906913987;2916,8748099952;2676,8524723916;802,1305159468;1874,7219564447;184,3747006732;3035,2768905002;n.a.;1765,9744057204;n.a.;8763,0948642856;19261,5914566526;n.a.;15872,5833222428;2913,9248147844;475,0833196255;153,8020230343;261,0745761532;367,8107665065;94,1316653619;n.a.;n.a.;273,6791011447;n.a.;n.a.;2704,2069734369;209,7178413475;n.a.;45;0,13409; D;DK;30.04.;DK20218428
EUROADS GROUP A/S;EUR/DKK;2013;340,8061286594;153,5235155046;187,2826131548;0;4214,7965486961;n.a.;3117,6258750637;n.a.;398,410938142;4555,6026773555;864,3400715844;86,4072142238;777,9328573606;18,6210895769;n.a.;n.a.;18,6210895769;3672,6415161942;n.a.;2141,2913366715;n.a.;4555,6026773555;18282,2929183492;n.a.;14082,2324837068;3365,3265558386;834,7338788038;16,7455841519;70,8673121308;780,6121508249;255,3366671481;n.a.;n.a.;525,2754836767;n.a.;n.a.;3238,7299396503;122,041817299;n.a.;0;0,13396; D;DK;31.12.;DK31087295
EUROADS GROUP A/S;EUR/DKK;2012;1396,4825931414;65,6254407442;56,9200251352;1273,937127262;847,7735508377;n.a.;113,1704029159;n.a.;2,0089420636;2244,2561439792;991,0780847076;86,3845087347;904,693575973;10,044710318;n.a.;n.a.;10,044710318;1242,9994194826;n.a.;32,1430730175;n.a.;2244,2561439792;2414,6144309721;n.a.;794,6035508879;1571,2605526743;48,7503274099;613,6648356933;46,2056674627;616,3434251114;17,8126196306;n.a.;n.a.;598,5308054809;n.a.;n.a.;1518,760200079;52,5003525953;n.a.;0;0,13393; D;DK;31.12.;DK31087295
EUROADS GROUP A/S;EUR/DKK;2011;674,9856943556;87,164354313;56,2263890476;531,5949509951;750,8509657021;n.a.;0,5380515698;n.a.;n.a.;1425,8366600578;604,5009387075;67,2564462291;537,2444924784;16,4105728799;n.a.;n.a.;16,4105728799;804,9251484703;n.a.;31,2069910503;n.a.;1425,8366600578;1875,6477724382;n.a.;432,055410576;1144,9737406049;298,6186212574;196,1197972042;6,3221059455;488,416312516;85,1466609261;n.a.;n.a.;403,2696515899;n.a.;n.a.;1114,0357753395;30,9379652654;n.a.;n.a.;0,13451; D;DK;31.12.;DK31087295
GOOGLE DENMARK APS;EUR/DKK;2013;1403,9497752951;0;1403,9497752951;0;8055,1618357557;n.a.;n.a.;n.a.;6844,7910132565;9459,1116110508;4582,2616473253;100,4735049114;4481,7881424139;578,8613529628;n.a.;n.a.;578,8613529628;4297,9886107627;n.a.;765,742072098;n.a.;9459,1116110508;17682,5330763648;n.a.;4547,2968676162;11702,6179933855;1432,6182153632;0;10,3152798376;1422,3029355256;411,539476117;n.a.;n.a.;1010,7634594086;n.a.;n.a.;10800,9017779741;901,5822507382;n.a.;57;0,13396; U;DK;31.12.;DK28866984
GOOGLE DENMARK APS;EUR/DKK;2012;1999,1652122204;0;1999,1652122204;0;6148,1662914309;n.a.;n.a.;n.a.;5468,8760149934;8147,3315036512;3570,4257648947;100,4471031798;3469,9786617149;578,7092437867;n.a.;n.a.;578,7092437867;3998,0625654989;n.a.;838,2645584034;n.a.;8147,3315036512;15760,1504889149;n.a.;3938,9996688292;10576,0085290686;1245,1422910171;7,9018387835;12,0536523816;1240,990477419;334,8236772661;n.a.;n.a.;906,1668001529;n.a.;n.a.;9644,7969178561;930,0062459743;n.a.;49;0,13393; U;DK;31.12.;DK28866984
GOOGLE DENMARK APS;EUR/DKK;2011;2934,3987489773;0;2755,4966020078;178,9021469695;3666,8214484127;n.a.;n.a.;n.a.;2741,1037225148;6601,22019739;2675,999482565;100,8846693437;2575,1148132213;719,2404359744;n.a.;n.a.;719,2404359744;3205,9802788506;n.a.;609,7469415134;n.a.;6601,22019739;14594,6488317232;n.a.;4321,3611831147;9070,4733642466;1202,8142843619;1,8831804944;13,8548279232;1190,8426369331;322,8309418999;n.a.;n.a.;868,0116950333;n.a.;n.a.;8312,8967539216;757,576610325;n.a.;43;0,13451; U;DK;31.12.;DK28866984
HIGHJUMP SOFTWARE APS;EUR/DKK;2013;770,2968709873;39,7875079449;482,2728235747;248,2365394677;7030,8679443524;n.a.;1937,397104038;n.a.;1222,1597137421;7801,1648153397;-4200,7302580085;11377,7536608387;-15578,4839188471;0;n.a.;n.a.;n.a.;12001,8950733482;n.a.;774,7177052034;n.a.;7801,1648153397;16412,6819389581;n.a.;6974,4688169288;10199,1324658915;-760,9193438622;49,0310703968;10,0473504911;-721,9356239566;-1638,6558827681;n.a.;n.a.;916,7202588115;n.a.;n.a.;9344,9737094715;854,15875642;n.a.;94;0,13396; D;DK;31.12.;DK33776349
HIGHJUMP SOFTWARE APS;EUR/DKK;2012;1149,6505782609;457,7709315582;691,8796467027;0;4693,4243784452;n.a.;1945,0577059742;n.a.;306,5645589048;5843,074956706;-5116,2397180968;11374,7638935545;-16491,0036116513;0;n.a.;n.a.;n.a.;10959,3146748028;n.a.;1106,1235002163;n.a.;5843,074956706;17212,2138124825;n.a.;10383,0161614924;12343,7436155626;-5514,5459645725;16,4733249215;195,1352391107;-5693,2078787617;196,2066748779;n.a.;n.a.;-5889,4145536396;n.a.;n.a.;11490,4789564177;854,2021654413;n.a.;117;0,13393; D;DK;31.12.;DK33776349
HIGHJUMP SOFTWARE APS;EUR/DKK;2011;1515,0187077576;858,8648183461;656,1538894115;0;6844,8230456319;n.a.;2535,4335099461;n.a.;1187,4798146217;8359,8417533895;776,5429281616;11424,314469374;-10647,7715412124;0;n.a.;n.a.;0;7583,2988252279;n.a.;1374,0491964613;n.a.;8359,8417533895;18471,4449052632;n.a.;11668,3208562933;17452,5097448917;-10649,3856959219;2,9592836341;29,7273492333;-10676,1537615211;-1554,7000110328;n.a.;n.a.;-9121,4537504883;n.a.;n.a.;9011,287691565;8441,2220533268;n.a.;116;0,13451; D;DK;31.12.;DK33776349
AVK HOLDING A/S;EUR/DKK;2013;228408,915246277;4000,4015243982;34312,4099512835;190096,103770595;34447,2986368389;424,9127679175;1749,7985551666;32272,5873137548;411,1020973288;262856,213883116;143553,60755005;2145,3468875606;15448,5088531435;86230,4750511527;17669,3451343102;68561,1299168426;7716,0082494727;33072,1312819125;n.a.;382,2739985272;n.a.;262856,213883116;16530,031852835;n.a.;7523,0611137727;7004,6916720659;2002,2790669964;10898,6303571689;4205,8184888821;8695,0909352832;441,0028695742;n.a.;n.a.;8254,088065709;n.a.;n.a.;6047,062455131;2371,5469000178;n.a.;72;0,13408; D;DK;30.09.;DK44782510
AVK HOLDING A/S;EUR/DKK;2012;232568,503184678;3546,1365056788;34437,9509733353;194584,415705664;33682,9315925022;612,1706260654;1871,1174920274;31199,6434744094;1544,376114925;266251,43477718;140667,125663177;2146,0845786694;15453,8209207121;84217,0534270025;18718,9544768714;65498,0989501312;4842,5057214813;41367,2556870002;n.a.;800,8919387022;n.a.;266251,43477718;10947,3115660787;n.a.;4499,6687100389;5945,0566737727;502,5861822671;11763,7626179762;2663,4250924149;9602,9237078285;-442,0934232059;n.a.;n.a.;10045,0171310344;n.a.;n.a.;5530,3258289448;2091,4935521995;n.a.;70;0,13413; D;DK;30.09.;DK44782510
AVK HOLDING A/S;EUR/DKK;2011;179590,698703963;3038,9813986094;35457,7841150859;141093,933190268;23063,0670130061;432,431666625;36,5510917719;22594,0842546092;607,661900708;202653,765716969;132183,932675795;2150,0642218771;15482,478082723;34278,6082684002;19731,139364166;14547,4689042342;3973,3186820289;36191,2247727738;n.a.;315,7906825882;n.a.;202653,765716969;9031,2103849808;n.a.;3748,368212815;5330,8154801165;-47,9733079506;10501,3167966893;1111,8519607382;9341,4915280005;-993,1952914933;n.a.;n.a.;10334,6868194938;n.a.;n.a.;5379,5950621503;1942,7174034798;n.a.;66;0,13438; D;DK;30.09.;DK44782510
DEN ERHVERVSDRIVENDE FOND VAKSTHUS SYDDANMARK;EUR/DKK;2013;55,9972334039;0;1,875505425;54,1217279789;3147,2320678443;n.a.;141,0648008956;n.a.;969,6363047315;3203,2293012482;342,5476694112;40,1894019646;302,3582674467;346,0307509148;n.a.;n.a.;346,0307509148;2514,516916249;n.a.;201,2149391692;n.a.;3203,2293012482;15632,4716821529;n.a.;11524,9808367021;4001,3908242643;106,1000211864;1,2056820589;0,1339646732;107,1717385721;9,7794211447;n.a.;n.a.;97,3923174274;n.a.;n.a.;3917,6629035048;83,7279207595;n.a.;48;0,13396; U;DK;31.12.;DK30089448
DEN ERHVERVSDRIVENDE FOND VAKSTHUS SYDDANMARK;EUR/DKK;2012;59,8664734952;0;5,758967249;54,1075062462;2432,02526219;n.a.;147,3224179971;n.a.;30,1341309539;2491,8917356852;245,2248612297;40,1788412719;205,0460199578;91,6077581;n.a.;n.a.;91,6077581;2155,1930458264;n.a.;388,9311835123;n.a.;2491,8917356852;6568,5709006062;n.a.;3334,1741782157;3206,6733219128;27,7234004776;4,285743069;0;32,0091435466;-19,4197732814;n.a.;n.a.;51,4289168281;n.a.;n.a.;3117,2084353473;89,4648865655;n.a.;38;0,13393; U;DK;31.12.;DK30089448
DEN ERHVERVSDRIVENDE FOND VAKSTHUS SYDDANMARK;EUR/DKK;2011;57,4370050797;0;11,5681087514;45,8688963283;1589,5388501795;n.a.;41,1609450922;n.a.;1092,7827383311;1646,9758552592;194,6401553871;40,3538677375;154,2862876496;45,196331866;n.a.;n.a.;45,196331866;1407,2738808985;n.a.;27,8441687389;n.a.;1646,9758552592;3829,8510740721;n.a.;1206,0425937809;2532,2052005271;91,6032797641;11,0300571816;0;102,4988240532;15,1999568478;n.a.;n.a.;87,2988672054;n.a.;n.a.;2499,3840547673;32,8211457598;n.a.;31;0,13451; U;DK;31.12.;DK30089448
BRANDT STATSAUTORISERET REVISIONSPARTNERSELSKAB;EUR/DKK;2013;9123,3961399736;4381,0467081561;4701,8921005065;40,457331311;4401,0074444652;n.a.;2545,7306851081;n.a.;17,415407518;13524,4035844387;1362,9565852913;671,8328361741;691,1237491171;1782,1320477816;1841,6123626891;-59,4803149075;n.a.;10379,3149513659;n.a.;384,746541474;n.a.;13524,4035844387;14306,6233113422;n.a.;3032,6922722453;10383,4678562356;890,4631828613;83,8618854327;290,0335175109;684,2915507832;0;n.a.;n.a.;684,2915507832;n.a.;n.a.;9571,909865898;762,3929552676;n.a.;156;0,13396;A+;DK;31.12.;DK25492145
BRANDT STATSAUTORISERET REVISIONSPARTNERSELSKAB;EUR/DKK;2012;9049,7482786188;4310,6539505946;4668,3795673857;70,7147606386;4237,1266710669;n.a.;2575,4637255308;n.a.;23,4376574086;13286,8749496857;1703,7167994008;671,6562965958;1032,060502805;2033,3172273015;1843,0034491435;190,313778158;n.a.;9549,8409229834;n.a.;629,870301673;n.a.;13286,8749496857;14262,8190041809;n.a.;3155,3783345556;9872,7448773389;1234,6957922864;87,7238034437;313,7967503338;1008,6228453964;0;n.a.;n.a.;1008,6228453964;n.a.;n.a.;9144,0346261369;723,7548607784;n.a.;150;0,13393;A+;DK;31.12.;DK25492145
BRANDT STATSAUTORISERET REVISIONSPARTNERSELSKAB;EUR/DKK;2011;7382,6055896801;2918,2572018824;4343,8248361552;120,3890387502;3122,7167984189;n.a.;1948,2847343657;n.a.;57,7060308646;10505,3223880991;1699,3013704254;674,5821556783;1024,7192147472;1927,7042618196;1644,28559741;283,4186644096;n.a.;6878,3167558541;n.a.;202,8454418271;n.a.;10505,3223880991;11917,5732460185;n.a.;2449,8833103426;8292,9888458378;1174,7010898382;84,4740964638;360,0910131108;898,9496602987;0;n.a.;n.a.;898,9496602987;n.a.;n.a.;7762,3354850899;530,6533607479;n.a.;127;0,13451;A+;DK;31.12.;DK25492145
EXPERIS A/S;EUR/DKK;2013;183,3976376316;0;19,4248776162;163,9727600154;3834,4708414382;n.a.;3734,3992305464;n.a.;n.a.;4017,8684790698;1846,0331969052;66,9823366076;1779,0508602976;0;n.a.;n.a.;n.a.;2171,8352821645;n.a.;709,6108740208;n.a.;4017,8684790698;13704,0502112203;n.a.;10985,2371683182;3261,1020400772;-542,2889971751;3,3491168304;5,626516275;-544,5663966197;-113,33411354;n.a.;n.a.;-431,2322830797;n.a.;n.a.;12702,3963495904;6,9661630072;n.a.;n.a.;0,13396;A-;DK;31.12.;DK26183162
EXPERIS A/S;EUR/DKK;2012;102,7239041852;0;25,0448110595;77,6790931257;3411,9872008124;n.a.;3356,1386114444;n.a.;n.a.;3514,7111049976;2276,6670759385;66,9647354532;2209,7023404853;n.a.;n.a.;n.a.;n.a.;1238,17795853;n.a.;376,3418132471;n.a.;3514,7111049976;10471,9453301742;n.a.;7695,9891866966;2631,3123148988;144,643828579;1,0714357673;7,5000503708;138,2152139754;3,7500251854;n.a.;n.a.;134,4651887901;n.a.;n.a.;9056,7126111059;2,5446599472;n.a.;n.a.;0,13393;A-;DK;31.12.;DK26183162
EXPERIS A/S;EUR/DKK;2011;110,0315460309;0;34,3007875769;75,730758454;3370,2205205422;n.a.;2162,4292591593;n.a.;969,5689288393;3480,252066573;2151,6682277626;67,2564462291;2084,4117815335;n.a.;n.a.;n.a.;n.a.;1328,449325918;n.a.;394,795339365;n.a.;3480,252066573;10808,1109090226;n.a.;7923,6164431473;3042,2780887289;-157,7836228536;12,6442118911;18,1592404819;-163,2986514444;-4,5734383436;n.a.;n.a.;-158,7252131008;n.a.;n.a.;9590,9037451677;24,8848851048;n.a.;16;0,13451;A-;DK;31.12.;DK26183162
INTERXION DANMARK APS;EUR/DKK;2013;19759,9232639126;0;19759,9232639126;0;10769,2861150953;n.a.;2784,4557327776;n.a.;1065,2870814071;30529,2093790079;17545,7551450121;174,1540751797;17371,6010698324;7415,8824151729;n.a.;n.a.;n.a.;5567,4378541498;n.a.;1682,8642249291;n.a.;30529,2093790079;13533,1112881977;n.a.;8124,2876071348;2982,9913784825;2425,8323025805;4,2868695429;392,7844218669;2037,3347502565;290,5693762037;n.a.;n.a.;1746,7653740528;n.a.;n.a.;1780,2565423566;2277,1315153117;n.a.;21;0,13396; D;DK;31.12.;DK25147022
INTERXION DANMARK APS;EUR/DKK;2012;19577,0064802774;0;19577,0064802774;0;8921,4438454904;n.a.;3075,6902993663;n.a.;370,8507049399;28498,4503257678;15761,8915720367;174,1083121784;15587,7832598583;7123,8424869843;0;7123,8424869843;n.a.;5612,8501962178;n.a.;1282,6425428709;n.a.;28498,4503257678;13563,1714481657;n.a.;7868,6242746949;2969,4842289375;2725,0629445333;1,8750125927;555,0037274363;2171,9342296897;538,9321909275;n.a.;n.a.;1633,0020387622;n.a.;n.a.;1601,9304015119;2305,0601237707;n.a.;18;0,13393; D;DK;31.12.;DK25147022
INTERXION DANMARK APS;EUR/DKK;2011;21159,2815223645;0;21159,2815223645;0;7228,0502762456;n.a.;2721,0613015385;n.a.;535,2267990915;28387,3317986101;14110,4024188734;174,8667601958;13935,5356586776;6593,1494238425;n.a.;n.a.;531,9984896725;7683,7799558942;n.a.;1892,1928582106;n.a.;28387,3317986101;13320,4082014659;n.a.;7390,5418503352;3033,5347507191;2896,3316004117;8,6088251173;648,8901932187;2256,1847452027;588,2248787201;n.a.;n.a.;1667,9598664827;n.a.;n.a.;1694,0553676196;2274,6130114695;n.a.;16;0,13451; D;DK;31.12.;DK25147022
XELLIA GROUP APS;EUR/DKK;2013;265114,882610787;0;0;265114,882610787;9262,1835414245;n.a.;n.a.;n.a.;2286,5090424367;274377,066152212;79992,9856702498;13416,5620225005;66576,4236477492;181493,195837158;n.a.;n.a.;2169,8258120663;12890,8846448041;n.a.;7,9039157197;n.a.;274377,066152212;13501,495625319;n.a.;14937,9988162054;629,4999994381;-2066,0031903246;30846,7056545279;11675,2892000496;17105,4132641538;-5467,0983139116;n.a.;n.a.;22572,5115780654;n.a.;n.a.;10540,3404885706;n.a.;n.a.;62;0,13396; D;DK;31.12.;DK31089506
XELLIA GROUP APS;EUR/DKK;2012;197256,012282481;0;0;197256,012282481;4047,4825402634;n.a.;n.a.;n.a.;1329,78571663;201303,494822744;1000,1852887293;20,089420636;980,0958680933;164961,732892283;n.a.;n.a.;n.a.;35341,5766417322;n.a.;127,5008563029;n.a.;201303,494822744;13343,794974821;n.a.;13111,2934133274;750,9425433724;-518,4409818788;159,3760703787;13076,6056803626;-13435,6705918628;-115,5811333923;n.a.;n.a.;-13320,0894584705;n.a.;n.a.;8513,6286065803;n.a.;n.a.;59;0,13393; D;DK;31.12.;DK31089506
